doc_id,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6
substack:obama-islamic-state-pretend-islam-islam,0.12444479055109643,0.06879964648970438,0.6551377829844554,0.047780498487554696,0.056441073621612825,0.047396207865576474
substack:sam-harris-yes-islamic-jihadists,0.13053245449964868,0.17774722813449012,0.10554303442142264,0.23508180296238196,0.11797412209655511,0.23312135788550156
substack:moral-right-provide-discounts-exclusively-churchgoers,0.16833336733432544,0.1597309485388445,0.22770610070289685,0.15012117735995534,0.138601971349522,0.1555064347144557
substack:honor-u-s-constitution-men-created,0.1273562469994814,0.10580105135982276,0.40972248420069163,0.11489181463229976,0.09005534764638998,0.15217305516131432
substack:citizens-united-anonymous-speech-rights-violating-disclosure-laws,0.16156519285609777,0.16952521862649225,0.1593271434221017,0.1761753978751805,0.18555327421935533,0.14785377300077238
substack:fast-food-workers-seek-government-guns-back-demands,0.15544317562146528,0.11855371077197613,0.45654835250621795,0.08618250581498209,0.10066168041826286,0.0826105748670956
substack:contra-salon-capitalism-ayn-rand-said-never-existed,0.11385815793796941,0.10601635715177599,0.4326679898124087,0.09923937919303547,0.10320163672080676,0.1450164791840037
substack:unlike-ezekiel-emanuel-hope-die-75,0.16771786615468923,0.15426635423731117,0.1676071951841458,0.16873735435361653,0.20077968665685578,0.14089154341338164
substack:fee-debate-liberty-best-defended-one-moral-foundation-many,0.1118609987943004,0.1352934186397061,0.12207591271719616,0.2110239100358035,0.1373137343800962,0.2824320254328976
substack:governments-ginseng-circus-microcosm-regulatory-insanity,0.1756309118624548,0.09221465584253119,0.43835807395854476,0.07698433417827238,0.15168190954266336,0.06513011461553364
substack:government-determine-everything-education-determine-nothing,0.15109196629769184,0.0875001104329313,0.5444815824518644,0.054447987912855295,0.11044901597902372,0.05202933692563357
substack:steny-hoyer-wrong-compromise-ayn-rand-right,0.10510678051802869,0.11933157839178354,0.2089458078855741,0.18507777963703845,0.11781466874275914,0.2637233848248161
substack:banality-leftist-thomas-piketty,0.1814400984563711,0.1484146090847219,0.19256076176745196,0.14454758331235654,0.24457814538720146,0.088458801991897
substack:political-chaos-colorados-jefferson-county-schools-illustrates-problems-government-control,0.1807603436233964,0.13586668625339907,0.3105314636842603,0.122970294122501,0.12537454230832293,0.12449667000812042
substack:causes-war-peace,0.2184816033167886,0.12235705043057442,0.21760398466143963,0.1618442348432317,0.12908198915410082,0.1506311375938649
substack:thirty-year-war-americans-will,0.18921407396824924,0.1473178637829866,0.29067454618776706,0.13500253034634452,0.11567413861760309,0.12211684709704917
substack:caroline-glick-michael-ledeen-golden-opportunity-regarding-iran,0.22826221491039683,0.1250184558495923,0.30467906724696825,0.08715232194238619,0.19069274951110152,0.06419519053955508
substack:colorado-judge-todays-tom-paines-pamphlet-protected-speech,0.14018951287744483,0.11762167046126819,0.27064745201488666,0.16029518369905274,0.1441105823405344,0.16713559860681307
substack:sam-harris-states-obvious-islam-engrages-ben-affleck,0.13219920447356126,0.1450130746643964,0.21348300394331093,0.20723474932098274,0.15743487739424172,0.14463509020350696
substack:victoria-osteen-christian-critics-rational-alternative,0.11990881607270706,0.15022485089175266,0.07201181653688335,0.2928477588903931,0.14120009178237836,0.22380666582588543
substack:citizens-uniteds-colorado-documentary,0.14045327300377808,0.07345132731730662,0.5555593005152492,0.06736714105636513,0.08479395868751778,0.07837499941978304
substack:from-the-editor-fall-2014,0.1224762877102637,0.09104613760496309,0.4726548076329,0.11152548854026217,0.077895962120937,0.124401316390674
substack:government-immorally-bans-magnet-spheres-shihan-qu-vows-fight,0.1843310397144304,0.11103083868860963,0.3252852947782319,0.10787501222818831,0.17360524868683852,0.09787256590370139
substack:krugman-to-amazon-all-your-books,0.15932447982633507,0.17312712929908808,0.23696666931085664,0.13762781295461823,0.16754193055817831,0.12541197805092372
substack:anniversary-of-the-iran-sponsored,0.16994178779676658,0.10560074859560065,0.4465035713353788,0.09944844390199861,0.11646264245403593,0.06204280591621959
substack:evil-whitewashing-islam,0.11858301462314295,0.27537530066406385,0.11200760931492527,0.2360013134822058,0.09812882863810617,0.15990393327755592
substack:lower-gasoline-prices-thank-oil-industry,0.21028948988847274,0.16007588616593652,0.20235786620715812,0.13190209243287535,0.17819184398261692,0.11718282132294038
substack:obama-dems-dishonestly-claim-credit-increased-oil-production,0.20103643922862774,0.16200397390953777,0.2659511502746174,0.09714856246656643,0.1911707210484264,0.0826891530722244
substack:election-2014-victories-and-defeats,0.14054288222951442,0.19368887403196033,0.20799489950949712,0.14916915810521753,0.12108740614179839,0.18751677998201224
substack:thank-you-veterans,0.08152526764383984,0.12839121679366133,0.08600437664964684,0.3292942232644571,0.10828362217962491,0.26650129346876983
substack:alex-epsteins-moral-case-fossil-fuels,0.14473053884433107,0.10570104164634304,0.49745661991705237,0.06989550272434233,0.12009031503628417,0.06212598183164703
substack:keystone-xl-senators-may-need-go,0.11947393972662869,0.1043046246158439,0.35955242033910795,0.17494871786576474,0.10871619746857816,0.13300409998407675
substack:popes-sin-brittany-maynards-choice-die,0.12110457412857126,0.10894120151726883,0.41885922934645214,0.11570549373594483,0.10414427013667865,0.13124523113508443
substack:letters-replies-winter-2014-15,0.07909937975590607,0.10224793713485382,0.24082007448737147,0.2184775608737722,0.07279029593696344,0.28656475181113295
substack:from-the-editor-winter-201415,0.12150939268101583,0.1032984756683567,0.430333134650247,0.12279254695816824,0.10017917257658882,0.12188727746562324
substack:got-food-thank-fossil-fuel-industry,0.19363062806826048,0.1564336903260001,0.321774578852353,0.08549931652349795,0.156264493732139,0.0863972924977496
substack:alex-epstein-moral-case-fossil-fuels,0.1338717803813333,0.14942981646313988,0.3669571298107592,0.11791843131251403,0.13808297042559148,0.0937398716066623
substack:america-imagine-world-without,0.18316524212667856,0.1113312393190063,0.4108395513823598,0.09768374965720787,0.11350707498062358,0.08347314253412412
substack:chef,0.2231203584228819,0.09289040479451706,0.5004937370703534,0.032794190376561776,0.12060600720531559,0.030095302130370486
substack:rocky-mountain-heist,0.15116451709327727,0.07129449641637098,0.6050553766520479,0.04862614742763026,0.0762710280607328,0.04758843434994096
substack:alexander-mccobin-students-liberty,0.08566225417891614,0.062656087404779,0.625159111948175,0.0746146153081831,0.048908533767206004,0.10299939739274083
substack:equality-equivocation,0.1193202957271696,0.14198887046839717,0.2194800443896497,0.19754269533300883,0.12043982114525592,0.20122827293651882
substack:moral-use-smart-drugs,0.1204977357782042,0.1790657147741471,0.0750058819969345,0.2402785679071106,0.20981902694294105,0.1753330726006626
substack:conservatives-collectivist-case-assisted-suicide,0.08899835065395535,0.16486486045555945,0.07310307188072616,0.2774054910822592,0.11838431349782878,0.2772439124296711
substack:inhumanity-laws-doctor-assisted-suicide,0.10421259588058186,0.08655967553915374,0.479132358504003,0.1090679644554968,0.0805902008767319,0.14043720474403268
substack:governments-vile-assault-google,0.11013113979791474,0.19218744442357275,0.16207348408057756,0.17980132730696477,0.13805723167725542,0.21774937271371472
substack:governments-renewed-assault-private-sector-colleges,0.20347949678174712,0.12505198941207402,0.27912052341340865,0.14399465478312332,0.13948874027140856,0.10886459533823807
substack:answering-objections-assisted-suicide-laws,0.1844417369362189,0.14792021088832236,0.2430085108772706,0.12535256777256257,0.15652805394834887,0.14274891957727687
substack:eric-garners-death-highlights-need-repeal-illegitimate-laws,0.16176923696240486,0.10884210962628908,0.3377527970192264,0.1198816749722042,0.16206459488822625,0.1096895865316492
substack:alex-epsteins-moral-case-fossil-fuels-high-test-success,0.11409384947287862,0.14146925843680594,0.3406309931937555,0.1406136637201379,0.10000020468322804,0.16319203049319406
substack:smith-college-president-says-lives-matter-racist-left-goes-ballistic,0.10711455501548557,0.10272868293935623,0.5082772503130989,0.11140881541678085,0.07276792243986166,0.0977027738754166
substack:bergdorf-goodmans-christmas-windows,0.1762161979334784,0.12611326217968305,0.47106091843462605,0.05990350591529057,0.10887436282604415,0.05783175271087756
substack:will-u-s-government-respond-north-koreas-apparent-acts-war,0.14294026664805015,0.09617674039573362,0.5033553238328607,0.08412987327833753,0.07558265082262018,0.09781514502239802
substack:conservatives-muddled-thinking-ayn-rand-property,0.11647973569066977,0.10923729962182593,0.2883096052414667,0.15956656606221786,0.1217649464645325,0.20464184691928725
substack:a-screenplay-jihadists-will-hate,0.16588882247468342,0.1903213612857055,0.3141635718018657,0.09911516069110905,0.11810177531786747,0.11240930842876873
substack:nypds-work-slowdown-good-bad,0.18508557299730968,0.09957478173842649,0.48739050694576824,0.06003535200610431,0.11467289239935514,0.05324089391303609
substack:support-charlie-hebdo-freedom-speech,0.11430596527984883,0.10082915055012148,0.4963070232626722,0.10198637061416074,0.07644153840377882,0.11012995188941796
substack:islam-vs-free-speech,0.1919741419658917,0.12124932805983546,0.4001073943718721,0.07589789688078767,0.13486087051387138,0.07591036820774186
substack:spiritual-complicity-in-islamic-atrocities,0.13507061555434852,0.09355406500149839,0.4651079507604452,0.10818277443479396,0.08719157119819428,0.11089302305071971
substack:charlie-hebdos-moral-endurance,0.1372082573449511,0.14825287997427875,0.20386149425164568,0.1789743226280403,0.13863538658725966,0.1930676592138243
substack:obamas-free-community-college-scheme,0.15987684257671103,0.16507665688739906,0.2194649468808926,0.1348192134048825,0.18900596701282854,0.13175637323728606
substack:ryan-holidays-obstacle-way-toolbox-success,0.13038740995376846,0.18065042729642883,0.2892058551719484,0.14099461210828362,0.10893187114455773,0.1498298243250129
substack:from-the-editor-spring-2015,0.13339154263065103,0.1689511811918512,0.32768558130190645,0.13565761596064668,0.11760174424565151,0.11671233466929322
substack:islamic-jihad-and-western-faith,0.15647534765315044,0.1315729500288318,0.355868127891813,0.12459035858754094,0.1194318110778604,0.11206140476080341
substack:the-moral-case-for-fossil-fuels-by-alex-epstein,0.1250129628645123,0.1188220042608102,0.48810212992212804,0.08930297830082261,0.10043986280494202,0.07832006184678461
substack:circumcision-in-america,0.2042942140173291,0.14498846330238652,0.18591242576813108,0.1207736712506823,0.23393157587797797,0.11009964978349311
substack:the-frackers-by-gregory-zuckerman,0.20631493809886373,0.14416738353655012,0.3429411033259359,0.07222806945865452,0.17665811904537232,0.057690386534623196
substack:pikettys-rickety-assault-on-capital,0.15864642330728532,0.12417383191916768,0.30447033113308236,0.09172973548639939,0.24591023727207886,0.07506944088198649
substack:stuff-matters-by-mark-miodownik,0.17468120273557255,0.1589765057305406,0.3003204781320568,0.08832459133923297,0.18998653339380817,0.08771068866878924
substack:dr-avijit-roy-a-man-of-reason-murdered-by-jihadists,0.20583858750667877,0.1268598948400766,0.32893009576305865,0.1037730077112057,0.13472480011894197,0.09987361406003831
substack:whiplash-and-the-quest-for-greatness,0.260791240580103,0.13721482316679706,0.32800035563114227,0.047631947179729614,0.1869903266261808,0.039371306816047016
substack:libertarians-terrorism-poses-no-existential-threat-to-america,0.13292637975532068,0.07290561571918114,0.5950757722389359,0.06781653662813458,0.06489980226092265,0.06637589339750503
substack:grand-budapest-hotel-worth-a-visit,0.25952224690113834,0.14273921167308293,0.37112076376596065,0.04400619149869699,0.1439809170863151,0.038630669074806126
substack:simon-sineks-start-with-why-shows-what-distinguishes-great-business-leaders,0.2083874926771255,0.15193126145728422,0.22762714969566197,0.10318905403222048,0.22691069339624387,0.08195434874146394
substack:ayaan-hirsi-alis-clarion-call-for-islamic-reformation,0.15214900659535083,0.15674680100515706,0.29869473691991183,0.14464448753574924,0.1211995947971151,0.12656537314671593
substack:ted-cruzs-presidential-campaign-launch-good-and-bad,0.14894911155871043,0.13731294290379198,0.2556069663044488,0.15955187849439767,0.14922292824057773,0.14935617249807331
substack:religious-freedom-laws-vs-equal-protection-of-rights,0.1252631830988515,0.12921811222501556,0.1534949440109634,0.22264109377571287,0.13720189006951633,0.23218077681994045
substack:thomas-sowell-comparing-obama-to,0.20803728103632935,0.14176972078213348,0.3707768536837947,0.07511705249211285,0.14244166319114487,0.06185742881448459
substack:the-obama-doctrine-aid-americas-enemies,0.14752246151704415,0.10916272682181176,0.3647705858805926,0.13373033291931774,0.11832842277607097,0.12648547008516287
substack:rand-pauls-presidential-campaign-launch-good-and-bad,0.12676006706764853,0.08808227134083355,0.5076424599545327,0.0873846101344175,0.08410190305647883,0.10602868844608873
substack:gwyneth-paltrows-snap-food-stamp-farce,0.1637066500972245,0.12026598474023362,0.3305853685081656,0.10926192738937625,0.14237144747546987,0.1338086217895302
substack:marco-rubios-presidential-campaign-launch-good-and-bad,0.16012851053504037,0.17220724998804157,0.2822962592371845,0.14375830320545593,0.12397029622128689,0.11763938081299095
substack:a-parable-for-thomas-piketty,0.17745411459088709,0.19547552834968954,0.19099043203711752,0.13514489307939867,0.18527154708543608,0.11566348485747126
substack:from-the-editor,0.1383627884720902,0.18094819204544652,0.33560912145081073,0.13402378597215092,0.14197980631577445,0.06907630574372735
substack:a-most-violent-year,0.217180129194692,0.1526975389848535,0.29972957694866664,0.08462608642508561,0.1696385541279385,0.07612811431876379
substack:the-imitation-game,0.19278996750528943,0.12124887349994606,0.45794367949121945,0.051053443652670484,0.1247493890839875,0.05221464676688727
substack:the-theory-of-everything-2,0.21175953160146627,0.17552458322759104,0.32741864499182605,0.06956457444563693,0.1470783642049005,0.06865430152857918
substack:good-to-great-by-jim-collins,0.16715309620023888,0.15965080906625095,0.11281115866935607,0.19595490394873546,0.23217570136349305,0.13225433075192547
substack:ryan-holiday-on-turning-obstacles-to-advantages,0.15158233662894194,0.1879869180275484,0.3590135122101458,0.10474995897195453,0.10633264124251962,0.09033463291888968
substack:the-autobiography-of-benjamin-franklin,0.14521301664422132,0.10197972959282492,0.5447414679775527,0.05029463464828613,0.09385693756548054,0.06391421357163429
substack:lessons-of-the-armenian-genocide,0.18916251204466888,0.14038699561978615,0.353933633961019,0.09813600762181211,0.14296198048354278,0.0754188702691713
substack:bosch-fawstin-on-islam-and-jihad,0.16134706157786863,0.10508436259610289,0.38201775941085775,0.11658176349987974,0.1167126238268334,0.1182564290884576
substack:u-s-foreign-policy-whats-the-purpose,0.1994897110686169,0.1289432010438276,0.18283298026269285,0.19088510245355925,0.14130176926038693,0.1565472359109163
substack:the-new-testament-versus-the-american-revolution,0.16981827712430347,0.10895345810257691,0.31674280532169685,0.15128188725652636,0.1336604155268427,0.1195431566680539
substack:the-artists-complete-guide-to-figure-drawing-by-anthony-ryder,0.1748541928342204,0.16698666907762158,0.2667129807901936,0.11483742265933204,0.16207707164124158,0.11453166299739088
substack:the-story-of-art-by-e-h-gombrich,0.14209332399047445,0.18054519088774426,0.18818925977850476,0.14850115340602565,0.1558231948769858,0.18484787706026531
substack:fox-news-dhimmi-america-and-your,0.16449588242738375,0.13735437907607997,0.4330860627650279,0.07802239399670158,0.1099069402915375,0.07713434144326922
substack:magna-carta-english-roots-of-american-liberty,0.18592416381630153,0.09609303481662355,0.44464311514943466,0.07118316817972653,0.1324355276688439,0.06972099036906997
substack:yes-conservatives-islam-is-a-religion,0.12036457203634938,0.21065333275367287,0.05465768393205965,0.352912863161177,0.16548902738353025,0.09592252073321095
substack:the-ayn-rand-equals-joseph-stalin-smear,0.13653155362820013,0.14857615439171645,0.2706551661156507,0.13266066445761784,0.14181935650122063,0.1697571049055943
substack:the-u-s-treasurys-unjust-debasement-of-alexander-hamilton,0.15075860561755872,0.1317988423294219,0.32382686282281337,0.12400746378581622,0.15219853390925006,0.11740969153513951
substack:from-the-editor-fall-2015,0.0877116070933717,0.13725727982566321,0.17363546432100974,0.2413304895563711,0.09209356894214925,0.26797159026143513
substack:interview-with-amy-nasir-an-objectivist-involved-in-local-politics,0.13781878919964258,0.1697880619552089,0.1904543967207457,0.16395430851449558,0.12896268513331424,0.20902175847659285
substack:how-to-raise-a-life-loving-child,0.11326750316368744,0.2616077434294821,0.03430696191455712,0.20935699665806717,0.14645358450791057,0.23500721032629557
substack:cause-civil-war-according-confederate-leaders,0.2439203843692258,0.18039323799212775,0.2517749484792701,0.08370609451600161,0.1806114236273482,0.05959391101602664
substack:a-dozen-great-books-for-young-children,0.13619974820453654,0.22689222771134163,0.1799272567456431,0.15130946536180037,0.14221148674347045,0.1634598152332079
substack:the-wright-brothers-by-david-mccullough,0.1818267260894894,0.13731438586957145,0.37214957429778567,0.07465000745360013,0.17647426663949747,0.057585039650055805
substack:the-forgotten-depression1921-by-james-grant,0.20029861992428066,0.1753046228551321,0.19761578410487443,0.12303671550720666,0.20942513735403348,0.09431912025447246
substack:james-madison-by-lynne-cheney,0.18773351534352423,0.10096773765210477,0.47488140931238204,0.065156835626978,0.11448459548766654,0.05677590657734436
substack:the-cloudspotters-guide-by-gavin-pretor-pinney,0.1538165105526009,0.15824897578198463,0.3269355586747515,0.09859042544723888,0.11950271515734656,0.14290581438607752
substack:islamic-jihad-political-treason-and-epistemological-treason,0.15965015927113127,0.1753145457270595,0.19951734822816986,0.1989502027502174,0.1370537397300802,0.12951400429334153
substack:objectivism-and-parenting,0.0748983359620952,0.19868379130880076,0.02836177596250881,0.27894635524869815,0.13307915753554245,0.2860305839823545
substack:pope-francis-religion-capitalism-and-ayn-rand,0.14366099357122372,0.13984562955962243,0.15945065754473928,0.19801617885855413,0.18786905406711335,0.17115748639874695
substack:ex-muslim-muhammad-syed-on-the-ideological-war-against-islam,0.12298397104446214,0.0946999332769377,0.5235088743690884,0.09212939263940473,0.07766917451815052,0.08900865415195668
substack:americas-declining-economic-liberty-and-its-cause,0.1163198794999218,0.12328785500844022,0.14204696454438298,0.17470737896272331,0.1697890616678916,0.2738488603166401
substack:ten-steps-to-end-jihad-against-the-west,0.158506777422356,0.23443376652213233,0.16961343356411557,0.20086983993721785,0.10378259108257462,0.1327935914716037
substack:black-slaves-could-have-been-founding-fathers,0.1297154993724552,0.12146665121015848,0.3430252741441381,0.12528066159108153,0.10360296059068987,0.17690895309147706
substack:israel-to-be-or-not-to-be,0.13903790559116766,0.13053497681162263,0.2742244590152284,0.1736375239036506,0.11293814511313692,0.16962698956519387
substack:central-banks-move-beyond-the-fascist-frontier,0.19915523698981857,0.1453660574323625,0.2159157733966269,0.10351522146174032,0.2363459360682364,0.09970177465121538
substack:a-dozen-great-apps-for-children-learning-math,0.18224789475051542,0.26433441449518064,0.09260340011655867,0.12685351654298024,0.24655050915542281,0.08741026493934222
substack:doug-peltz-on-science-education-and-mystery-science,0.12658029949939995,0.12043682314537825,0.44899703940074354,0.10030798625485508,0.11748022607016764,0.08619762562945565
substack:perfectly-reasonable-deviations-from-the-beaten-track-by-richard-feynman,0.1609803895863844,0.165705501311953,0.4030158897456638,0.06938739349945665,0.12029816191476583,0.08061266394177621
substack:three-gems-by-childrens-author-cynthia-rylant,0.23400778220027837,0.1298684466817054,0.3530402306937908,0.04317751482366813,0.20332855470286204,0.03657747089769521
substack:tortured-language-for-evading-truths-about-islamic-jihad,0.14650530205003198,0.14344972224798846,0.29245531359227644,0.15111984027242867,0.1161286060777045,0.15034121575956982
substack:plo-savagery-knows-no-bounds,0.15827716363974992,0.1276982994175822,0.4011391901790641,0.10592430469178879,0.09920727862864152,0.10775376344317361
substack:for-the-love-of-christmas,0.1074098699792042,0.17550626861518426,0.17747056163724978,0.21386967254839404,0.11362263595973077,0.2121209912602369
substack:facebooks-dishonesty-regarding-jews-muslims-israelis-palestinians,0.1408155979737615,0.1375390202460374,0.251575609621594,0.17778079080161363,0.15095790426493166,0.1413310770920619
substack:theist-embraces-any-rand-theory-of-rights,0.10882952675470821,0.1273594335186459,0.15804407144855115,0.2143305422750761,0.16655789215816133,0.2248785338448572
substack:louisiana-demonstrates-problem-with-school-vouchers,0.16433275320089027,0.1477145050662892,0.15962539104307166,0.18886739348629544,0.17480533206806867,0.16465462513538484
substack:donald-trump-and-the-anti-reason-essence-of-conservatism,0.1365290544115912,0.11687786288991475,0.39373439818114,0.12479116820310422,0.08512806368199276,0.14293945263225716
substack:mini-renaissance-film,0.17522883144632614,0.15110960375986798,0.35178739869799264,0.0814594441149217,0.1518675151211175,0.08854720685977419
substack:teenagers-guide-morality-self-interest,0.15547623337299143,0.19317774805555818,0.1896261040136039,0.1762485524415864,0.15711036183446178,0.1283610002817984
substack:implicit-egoism-project-runway-junior,0.1937337394009354,0.16602215058896683,0.34670482260759566,0.08616526432168832,0.11420670862858041,0.09316731445223314
substack:new-york-new-york-richard-berenholtz,0.19331051259112153,0.1255036155293995,0.4866255597850345,0.04515107567340734,0.1072420276408477,0.04216720878018964
substack:whys-way-understand-causes,0.16022449922611365,0.21831837431949858,0.08769219309995922,0.1493922158258239,0.2636740956868736,0.12069862184173114
substack:bedtime-math-fun-excuse-stay-late-laura-overdeck,0.2175898155888226,0.16673549174101382,0.21397739029866994,0.11994325347719255,0.18837461511926912,0.09337943377503193
substack:sense-style-thinking-persons-guide-writing-21st-century-steven-pinker,0.14331637805219508,0.13335448115648268,0.4635561143974482,0.07039701436530486,0.0974503906181582,0.09192562141041082
substack:ted-cruz-for-president,0.1360975823824225,0.1925734305286761,0.18514252060658049,0.20409766339740348,0.12278505760900082,0.1593037454759166
substack:alex-epsteins-principled-mind-in-motion,0.11261044113828007,0.1798897084185338,0.2856464058091003,0.13887139529706347,0.1334517647944821,0.1495302845425403
substack:muslim-profiling-is-not-racism-but-a-moral-necessity,0.2245180125451981,0.15096062196922633,0.2373436462904584,0.11388609284950997,0.18172562491476216,0.09156600143084481
substack:which-ayn-rand-villain-is-donald-trump,0.1279299290074052,0.1371033342611567,0.1813681491007462,0.17531604293057454,0.16266301713187442,0.21561952756824282
substack:dennis-pragers-false-alternative-and-ayn-rands-philosophy-of-life,0.1306580402553182,0.16642734086476,0.32597235329180335,0.12450825943664949,0.1282597439623073,0.12417426218916149
substack:alex-epstein-gives-us-senate-humanist-perspective-on-fossil-fuels-and-climate,0.10177195941841954,0.11801344201171482,0.38736192042516326,0.12826635681608653,0.06842067788772396,0.19616564344089202
substack:alex-epsteins-prescriptions-for-republican-success-on-energy,0.14030284483774452,0.1441243124281221,0.29885766405968467,0.1447745320413586,0.1168600859867587,0.15508056064633155
substack:heather-mcmanamys-last-words-about-living-laughing-loving-a-lot,0.12962418840531298,0.11525029902035527,0.4518561093782362,0.10596340037937209,0.08634641205921552,0.11095959075750779
substack:why-religious-conservatives-should-embrace-secular-rights,0.03058967767416917,0.09649424670332402,0.014760486253337467,0.3288192484923619,0.14733966329746268,0.3819966775793449
substack:robin-field-the-most-delightful-performer-ever-to-say-a-is-a,0.15089644208412265,0.2801731149095367,0.12511675892695356,0.1292404926825985,0.1654481943457156,0.14912499705107307
substack:alex-epstein-fossil-fuels-make-environment-cleaner-safer,0.12932117286051514,0.13215875151825918,0.2696460067367516,0.1573079325188291,0.13973091440024063,0.17183522196540452
substack:ayn-rand-said-is-not-an-argument,0.12611298483716046,0.14244126105542879,0.11229183829616463,0.2578685592380622,0.16332259276966626,0.19796276380351763
substack:is-ted-cruz-position-on-abortion-the-least-bad-since-barry-goldwater,0.09921924046839041,0.11865371919048262,0.14243902525773275,0.21952272923042143,0.11027738515303932,0.3098879006999333
substack:the-land-of-giants-is-a-poem-for-the-eyes,0.22882580623482657,0.19091218298872678,0.24091609973768915,0.07670458304340833,0.19942060922612764,0.06322071876922165
substack:religion-a-sophies-choice-and-an-easy-choice,0.09557496705428359,0.12195321718522897,0.23236597908856044,0.17015491272917976,0.09644882675336003,0.28350209718938724
substack:the-times-smiles-and-sneers-at-carl-barney-ayn-rand-and-private-colleges,0.12889839896245772,0.10595184179144286,0.45385856551258486,0.09956340667624199,0.07497155021816729,0.13675623683910532
substack:how-conservatives-begat-donald-trump-and-what-to-do-about-it,0.09967786698942357,0.1405709559311924,0.10383493268292474,0.19509865173208144,0.12558057621992666,0.33523701644445125
substack:alex-epstein-improve-world,0.13853017907196824,0.1052543216304539,0.49655059232975357,0.07030579863343114,0.13237374261202486,0.05698536572236843
substack:robin-field-on-objectivism-and-the-performing-arts,0.18780751396078513,0.18896737184935805,0.23184016017404396,0.10325000871250108,0.2066067053840831,0.08152823991922888
substack:ending-big-government-essential-case-capitalism-freedom-michael-dahlen,0.13741295041513782,0.15603788011082614,0.25585377084837535,0.1438221455765386,0.1771633498629867,0.12970990318613562
substack:three-great-modern-poets,0.17612893717882203,0.22113758915733248,0.19431382201720346,0.09897148938665518,0.2201106833132623,0.08933747894672474
substack:deep-work-rules-focused-success-distracted-world-cal-newport,0.16064826226087048,0.18350476635779236,0.15226315236135277,0.1552557494413835,0.16982194045187676,0.1785061291267241
substack:peak-secrets-new-science-expertise-anders-ericsson-robert-pool,0.20935927017881073,0.18744257227714936,0.24090520126134865,0.1124671582449626,0.1637528838535336,0.08607291418419505
substack:art-game-design-book-lenses-2nd-ed-jesse-schell,0.19928966955351238,0.2105054154383919,0.19183437219678615,0.09309747237748847,0.21782525130972544,0.08744781912409577
substack:soul-chef-journey-toward-perfection-michael-ruhlman,0.15718741008987777,0.11419067689509473,0.49032716436618146,0.06741576243257817,0.07995493310560434,0.09092405311066339
substack:a-report-on-capitalism-unlocking,0.1378387196066852,0.11535882433214413,0.23585138238199152,0.16014493458052137,0.12538988638560636,0.22541625271305155
substack:hillary-johnson-and-trump-oh-my,0.10145139402153211,0.10471197713398166,0.2994993233047182,0.19325519215904424,0.09428983067656976,0.2067922827041541
substack:dave-rubin-and-the-return-of-classical-liberalism,0.1691076113839898,0.14844603282232874,0.27644119541708967,0.139454668676657,0.12360899646162465,0.14294149523830993
substack:alex-epstein-leaves-ma-attorney-general-maura-healey-naked-with-a-gun,0.13285007236795407,0.09646571114662562,0.4681591820341597,0.11043002174744289,0.08773351212947196,0.10436150057434601
substack:liberal-right-vs-regressive-left-and-religious-right,0.12423681147285828,0.1275383507601197,0.06341753846381248,0.2622424703336014,0.17847096171350493,0.24409386725610308
substack:richard-m-salsman-on-caricatures,0.12043877460122741,0.1441106608732909,0.21205304373552494,0.17669173315831838,0.16059768551362844,0.18610810211800982
substack:reclaiming-spirituality-for-lovers-of-life,0.0770100011695102,0.19535087480750557,0.02199361776351638,0.2918939623217826,0.21112131217861554,0.20263023175906966
substack:individual-rights-and-principles-of-egoism,0.09459737687109325,0.13096864422935833,0.13559426221124124,0.20486895968283053,0.10760378731426783,0.32636696969120876
substack:the-socialist-holocaust-and-its-american-deniers,0.17772755315122346,0.17046323270639144,0.18512440589847934,0.17362155540335453,0.16246415914444193,0.13059909369610923
substack:defending-free-speech-edited-by-steve-simpson,0.1508171133076326,0.12463611381263918,0.2646610441959311,0.17176234539695318,0.10618853176197343,0.18193485152487054
substack:the-roots-of-capitalism-and-statism-in-the-west,0.11494462422512847,0.11974060118115289,0.2729432647061531,0.1640739868529063,0.15045489142325216,0.17784263161140715
substack:the-cave-and-the-light-plato-versus-aristotle-and-the-struggle-for-the-soul-of-western-civilization-arthur-herman,0.1774247797066755,0.12883827331141226,0.3949809136962435,0.07669007819969816,0.1507297169023814,0.07133623818358928
substack:the-greeks-and-americas-founding-fathers-part-1-the-greek-frame,0.17533598379108042,0.1792273881540582,0.3267264667703334,0.07401228536688881,0.18532567119327692,0.05937220472436222
substack:liberal-education-and-the-quest-for-truth-freedom-and-greatness,0.14343661548593947,0.11181961846001665,0.4822092849752178,0.07488188701592027,0.11290780083713357,0.07474479322577227
substack:liberated-parents-liberated-children-your-guide-to-a-happier-family-adele-faber-elaine-mazlish,0.1358337872725074,0.21127208273441003,0.17377561575873188,0.17933788829981911,0.1490127190905351,0.1507679068439965
substack:norman-rockwell-behind-the-camera-ron-schick,0.19324443579865838,0.2027537293812569,0.18721586305567622,0.11985871640559233,0.19126910567375194,0.10565814968506398
substack:weighing-gary-johnson-for-president,0.14275573220111903,0.12817551101724314,0.1789505822182847,0.16698257832698918,0.11672195055116084,0.26641364568520315
substack:911-and-americas-failure-to-end-the,0.1918742227812368,0.13840916079073695,0.3195043578137899,0.10119058371932509,0.1757954741720145,0.07322620072289661
